location,date,year,lat_deg,lat_min,lon_deg,lon_min,mean_depth_m,strata,tl_cm,sl_cm,wt_g,sex,maturity,swimbladder_length_cm,new_date
Rujabwa Island,2016-08-22T00:00:00Z,2016,0,44.854,32,8.972,35.6,COASTAL,10,8.2,10,NA,I,3.4,8/1/2021
Rujabwa Island,2016-08-22T00:00:00Z,2016,0,44.854,32,8.972,35.6,COASTAL,24,19.8,170,F,II,7.6,8/1/2021
Rujabwa Island,2016-08-22T00:00:00Z,2016,0,44.854,32,8.972,35.6,COASTAL,20.1,15.6,100,NA,I,5.4,8/1/2021
Rujabwa Island,2016-08-22T00:00:00Z,2016,0,44.854,32,8.972,35.6,COASTAL,25.8,21.2,220,F,II,8.2,8/1/2021
Rujabwa Island,2016-08-22T00:00:00Z,2016,0,44.854,32,8.972,35.6,COASTAL,35,28.8,500,M,II,10,8/1/2021
Rujabwa Island,2016-08-22T00:00:00Z,2016,0,44.854,32,8.972,35.6,COASTAL,40,32.9,760,M,II,12.8,8/1/2021
Rujabwa Island,2016-08-22T00:00:00Z,2016,0,44.854,32,8.972,35.6,COASTAL,34,27.8,440,F,II,10,8/1/2021
Kagegi Gulf,2016-08-22T00:00:00Z,2016,0,34.329,31,51.807,10.74,INSHORE,26,21.1,200,F,II,7.7,8/1/2021
Kagegi Gulf,2016-08-22T00:00:00Z,2016,0,34.329,31,51.807,10.74,INSHORE,43,35,920,F,II,12.5,8/1/2021
Kagegi Gulf,2016-08-22T00:00:00Z,2016,0,34.329,31,51.807,10.74,INSHORE,26.5,21.4,200,M,II,8,8/1/2021
Kagegi Gulf,2016-08-22T00:00:00Z,2016,0,34.329,31,51.807,10.74,INSHORE,27,22.3,240,F,II,8.2,8/1/2021
Kagegi Gulf,2016-08-22T00:00:00Z,2016,0,34.329,31,51.807,10.74,INSHORE,25.4,20.5,195,M,II,8.4,8/1/2021
Kagegi Gulf,2016-08-22T00:00:00Z,2016,0,34.329,31,51.807,10.74,INSHORE,69.1,57,3660,F,III,21,8/1/2021
Kagegi Gulf,2016-08-22T00:00:00Z,2016,0,34.329,31,51.807,10.74,INSHORE,27.7,22.5,70,M,II,8.5,8/1/2021
Kagegi Gulf,2016-08-22T00:00:00Z,2016,0,34.329,31,51.807,10.74,INSHORE,23.3,18.8,150,F,II,7,8/1/2021
Kagegi Gulf,2016-08-22T00:00:00Z,2016,0,34.329,31,51.807,10.74,INSHORE,28.2,23.3,260,M,II,7.8,8/1/2021
Kagegi Gulf,2016-08-22T00:00:00Z,2016,0,34.329,31,51.807,10.74,INSHORE,27.6,22.5,280,M,II,8,8/1/2021
Kagegi Gulf,2016-08-22T00:00:00Z,2016,0,34.329,31,51.807,10.74,INSHORE,24.5,20,160,F,II,6.6,8/1/2021
Kagegi Gulf,2016-08-22T00:00:00Z,2016,0,34.329,31,51.807,10.74,INSHORE,31.3,25.4,365,F,II,9.5,8/1/2021
Kagegi Gulf,2016-08-22T00:00:00Z,2016,0,34.329,31,51.807,10.74,INSHORE,17.4,14.3,60,NA,I,5.1,8/1/2021
Kagegi Gulf,2016-08-22T00:00:00Z,2016,0,34.329,31,51.807,10.74,INSHORE,21.9,17.8,180,M,II,7,8/1/2021
Kagegi Gulf,2016-08-22T00:00:00Z,2016,0,34.329,31,51.807,10.74,INSHORE,30.5,24.5,360,M,II,9.5,8/1/2021
Kagegi Gulf,2016-08-22T00:00:00Z,2016,0,34.329,31,51.807,10.74,INSHORE,31.5,25.2,380,F,II,9,8/1/2021
Kagegi Gulf,2016-08-22T00:00:00Z,2016,0,34.329,31,51.807,10.74,INSHORE,21.1,17.8,110,NA,I,6.5,8/1/2021
Kagegi Gulf,2016-08-22T00:00:00Z,2016,0,34.329,31,51.807,10.74,INSHORE,17.7,14.2,65,NA,I,5.5,8/1/2021
Kagegi Gulf,2016-08-22T00:00:00Z,2016,0,34.329,31,51.807,10.74,INSHORE,30,24.3,340,F,II,9.3,8/1/2021
Kagegi Gulf,2016-08-22T00:00:00Z,2016,0,34.329,31,51.807,10.74,INSHORE,23.8,19.1,145,M,II,7,8/1/2021
Kagegi Gulf,2016-08-22T00:00:00Z,2016,0,34.329,31,51.807,10.74,INSHORE,20.8,16.8,106,F,II,6.2,8/1/2021
Kagegi Gulf,2016-08-22T00:00:00Z,2016,0,34.329,31,51.807,10.74,INSHORE,22.5,18.3,130,NA,I,7,8/1/2021
Kagegi Gulf,2016-08-22T00:00:00Z,2016,0,34.329,31,51.807,10.74,INSHORE,48.4,39.5,1330,M,III,15.4,8/1/2021
Kagegi Gulf,2016-08-22T00:00:00Z,2016,0,34.329,31,51.807,10.74,INSHORE,18.8,15.3,75,NA,I,5.5,8/1/2021
Kagegi Gulf,2016-08-22T00:00:00Z,2016,0,34.329,31,51.807,10.74,INSHORE,20.6,16.7,100,NA,I,6.7,8/1/2021
Kagegi Gulf,2016-08-22T00:00:00Z,2016,0,34.329,31,51.807,10.74,INSHORE,20.5,15.7,100,NA,I,5.5,8/1/2021
Kagegi Gulf,2016-08-22T00:00:00Z,2016,0,34.329,31,51.807,10.74,INSHORE,24.5,20,160,F,II,7,8/1/2021
Kagegi Gulf,2016-08-22T00:00:00Z,2016,0,34.329,31,51.807,10.74,INSHORE,21.9,17.7,115,NA,I,6.5,8/1/2021
Kagegi Gulf,2016-08-22T00:00:00Z,2016,0,34.329,31,51.807,10.74,INSHORE,30,24.4,315,M,II,9,8/1/2021
Kagegi Gulf,2016-08-22T00:00:00Z,2016,0,34.329,31,51.807,10.74,INSHORE,29.8,24.4,300,M,II,8,8/1/2021
Kagegi Gulf,2016-08-22T00:00:00Z,2016,0,34.329,31,51.807,10.74,INSHORE,24.2,20.2,160,M,II,7,8/1/2021
Kagegi Gulf,2016-08-22T00:00:00Z,2016,0,34.329,31,51.807,10.74,INSHORE,17,13.9,60,NA,I,6,8/1/2021
Kagegi Gulf,2016-08-22T00:00:00Z,2016,0,34.329,31,51.807,10.74,INSHORE,27.2,22.3,245,M,II,8,8/1/2021
Kagegi Gulf,2016-08-22T00:00:00Z,2016,0,34.329,31,51.807,10.74,INSHORE,22.5,18.5,130,NA,I,6.5,8/1/2021
Sesse Islands,2016-08-23T00:00:00Z,2016,0,24.72,32,26.139,32.65,SESSE ISLAND,54.2,44.2,1660,F,III,15.4,8/1/2021
Sesse Islands,2016-08-23T00:00:00Z,2016,0,24.72,32,26.139,32.65,SESSE ISLAND,42,34.5,730,F,II,12,8/1/2021
Sesse Islands,2016-08-23T00:00:00Z,2016,0,24.72,32,26.139,32.65,SESSE ISLAND,34.5,27.7,470,M,II,10.8,8/1/2021
Sesse Islands,2016-08-23T00:00:00Z,2016,0,24.72,32,26.139,32.65,SESSE ISLAND,46.9,38.3,1070,M,III,14.5,8/1/2021
Sesse Islands,2016-08-23T00:00:00Z,2016,0,24.72,32,26.139,32.65,SESSE ISLAND,44,36.8,910,M,III,14,8/1/2021
Sesse Islands,2016-08-23T00:00:00Z,2016,0,24.72,32,26.139,32.65,SESSE ISLAND,48.5,39.9,1310,M,III,14.5,8/1/2021
Sesse Islands,2016-08-23T00:00:00Z,2016,0,24.72,32,26.139,32.65,SESSE ISLAND,43.1,35.4,830,M,II,13.4,8/1/2021
Sesse Islands,2016-08-23T00:00:00Z,2016,0,24.72,32,26.139,32.65,SESSE ISLAND,55.2,44.8,2000,M,IV,16.2,8/1/2021
Sesse Islands,2016-08-23T00:00:00Z,2016,0,24.72,32,26.139,32.65,SESSE ISLAND,36.3,29.6,500,M,II,10,8/1/2021
Sesse Islands,2016-08-23T00:00:00Z,2016,0,24.72,32,26.139,32.65,SESSE ISLAND,49.4,40.3,1440,F,III,15,8/1/2021
Sesse Islands,2016-08-23T00:00:00Z,2016,0,24.72,32,26.139,32.65,SESSE ISLAND,74.6,62.7,4860,F,III,21,8/1/2021
Sesse Islands,2016-08-23T00:00:00Z,2016,0,24.72,32,26.139,32.65,SESSE ISLAND,49,39.7,1250,M,III,15.5,8/1/2021
Sesse Islands,2016-08-23T00:00:00Z,2016,0,24.72,32,26.139,32.65,SESSE ISLAND,48.9,40.2,1200,M,III,14,8/1/2021
Sesse Islands,2016-08-23T00:00:00Z,2016,0,24.72,32,26.139,32.65,SESSE ISLAND,51.7,42.6,1500,M,III,15.5,8/1/2021
Sesse Islands,2016-08-23T00:00:00Z,2016,0,24.72,32,26.139,32.65,SESSE ISLAND,31,25,370,F,II,9,8/1/2021
Sesse Islands,2016-08-23T00:00:00Z,2016,0,24.72,32,26.139,32.65,SESSE ISLAND,36.4,29.8,570,M,II,12,8/1/2021
Sesse Islands,2016-08-23T00:00:00Z,2016,0,24.72,32,26.139,32.65,SESSE ISLAND,46.2,38,1130,F,III,14,8/1/2021
Sesse Islands,2016-08-23T00:00:00Z,2016,0,24.72,32,26.139,32.65,SESSE ISLAND,33.5,27.8,420,M,II,9.5,8/1/2021
Sesse Islands,2016-08-23T00:00:00Z,2016,0,24.72,32,26.139,32.65,SESSE ISLAND,43.2,35.5,900,M,II,13.5,8/1/2021
Sesse Islands,2016-08-23T00:00:00Z,2016,0,24.72,32,26.139,32.65,SESSE ISLAND,45,36.4,1000,M,III,13.8,8/1/2021
Sesse Islands,2016-08-23T00:00:00Z,2016,0,24.72,32,26.139,32.65,SESSE ISLAND,41.6,34,740,F,II,12,8/1/2021
Sesse Islands,2016-08-23T00:00:00Z,2016,0,24.72,32,26.139,32.65,SESSE ISLAND,42.1,34.7,810,F,II,12.4,8/1/2021
Sesse Islands,2016-08-23T00:00:00Z,2016,0,24.72,32,26.139,32.65,SESSE ISLAND,49.2,41.1,1230,M,III,14,8/1/2021
Sesse Islands,2016-08-23T00:00:00Z,2016,0,24.72,32,26.139,32.65,SESSE ISLAND,19.3,16.2,85,NA,I,6,8/1/2021
Sesse Islands,2016-08-23T00:00:00Z,2016,0,24.72,32,26.139,32.65,SESSE ISLAND,30.2,25,320,F,II,9,8/1/2021
Sesse Islands,2016-08-23T00:00:00Z,2016,0,24.72,32,26.139,32.65,SESSE ISLAND,14.6,12,40,NA,I,5,8/1/2021
Sesse Islands,2016-08-23T00:00:00Z,2016,0,24.72,32,26.139,32.65,SESSE ISLAND,27.5,22.7,260,F,II,8.5,8/1/2021
Sesse Islands,2016-08-23T00:00:00Z,2016,0,24.72,32,26.139,32.65,SESSE ISLAND,18,14.5,65,NA,I,5.5,8/1/2021
Sesse Islands,2016-08-23T00:00:00Z,2016,0,24.72,32,26.139,32.65,SESSE ISLAND,28.5,23.3,250,F,II,8.2,8/1/2021
Sesse Islands,2016-08-23T00:00:00Z,2016,0,24.72,32,26.139,32.65,SESSE ISLAND,25.5,21,200,NA,I,8,8/1/2021
Sesse Islands,2016-08-23T00:00:00Z,2016,0,24.72,32,26.139,32.65,SESSE ISLAND,30.6,25,340,F,II,8.7,8/1/2021
Sesse Islands,2016-08-23T00:00:00Z,2016,0,24.72,32,26.139,32.65,SESSE ISLAND,28.2,22.7,300,F,II,8,8/1/2021
Sesse Islands,2016-08-23T00:00:00Z,2016,0,24.72,32,26.139,32.65,SESSE ISLAND,28,22.9,290,F,II,9,8/1/2021
Sesse Islands,2016-08-23T00:00:00Z,2016,0,24.72,32,26.139,32.65,SESSE ISLAND,16.5,13.3,65,NA,I,5,8/1/2021
Karungu Bay,2016-08-24T00:00:00Z,2016,0,52.384,34,1.612,43.2,INSHORE,55.5,46.4,1850,F,III,16,8/1/2021
Karungu Bay,2016-08-24T00:00:00Z,2016,0,52.384,34,1.612,43.2,INSHORE,52.1,43,1520,F,III,14.4,8/1/2021
Karungu Bay,2016-08-24T00:00:00Z,2016,0,52.384,34,1.612,43.2,INSHORE,37.3,30.3,600,F,II,11,8/1/2021
Karungu Bay,2016-08-24T00:00:00Z,2016,0,52.384,34,1.612,43.2,INSHORE,68.6,55.9,3900,F,IV,18.7,8/1/2021
Karungu Bay,2016-08-24T00:00:00Z,2016,0,52.384,34,1.612,43.2,INSHORE,41,33.8,760,F,II,13,8/1/2021
Karungu Bay,2016-08-24T00:00:00Z,2016,0,52.384,34,1.612,43.2,INSHORE,38.5,31.2,630,F,II,12.2,8/1/2021
Karungu Bay,2016-08-24T00:00:00Z,2016,0,52.384,34,1.612,43.2,INSHORE,37.1,30.2,500,F,II,10,8/1/2021
Karungu Bay,2016-08-24T00:00:00Z,2016,0,52.384,34,1.612,43.2,INSHORE,43,35.5,900,M,II,13,8/1/2021
Karungu Bay,2016-08-24T00:00:00Z,2016,0,52.384,34,1.612,43.2,INSHORE,48,39.4,1210,M,IV,14.5,8/1/2021
Karungu Bay,2016-08-24T00:00:00Z,2016,0,52.384,34,1.612,43.2,INSHORE,35.7,29.3,540,M,II,11.8,8/1/2021
Karungu Bay,2016-08-24T00:00:00Z,2016,0,52.384,34,1.612,43.2,INSHORE,32.5,26.7,350,F,II,10,8/1/2021
Karungu Bay,2016-08-24T00:00:00Z,2016,0,52.384,34,1.612,43.2,INSHORE,60.5,50.7,2700,M,VI,19.5,8/1/2021
Karungu Bay,2016-08-24T00:00:00Z,2016,0,52.384,34,1.612,43.2,INSHORE,40.2,33.2,650,F,II,13,8/1/2021
Karungu Bay,2016-08-24T00:00:00Z,2016,0,52.384,34,1.612,43.2,INSHORE,41.4,33.8,800,F,III,12.5,8/1/2021
Karungu Bay,2016-08-24T00:00:00Z,2016,0,52.384,34,1.612,43.2,INSHORE,37.6,30.7,600,F,II,11,8/1/2021
Karungu Bay,2016-08-24T00:00:00Z,2016,0,52.384,34,1.612,43.2,INSHORE,43,35.6,970,F,III,13.5,8/1/2021
Karungu Bay,2016-08-24T00:00:00Z,2016,0,52.384,34,1.612,43.2,INSHORE,42.5,34.8,960,F,II,13,8/1/2021
Karungu Bay,2016-08-24T00:00:00Z,2016,0,52.384,34,1.612,43.2,INSHORE,32,26,390,M,II,10.6,8/1/2021
Karungu Bay,2016-08-24T00:00:00Z,2016,0,52.384,34,1.612,43.2,INSHORE,23.3,18.7,140,NA,I,8,8/1/2021
Karungu Bay,2016-08-24T00:00:00Z,2016,0,52.384,34,1.612,43.2,INSHORE,25.5,20.6,200,NA,I,7.8,8/1/2021
Karungu Bay,2016-08-24T00:00:00Z,2016,0,52.384,34,1.612,43.2,INSHORE,26.2,21.4,210,F,II,7,8/1/2021
Karungu Bay,2016-08-24T00:00:00Z,2016,0,52.384,34,1.612,43.2,INSHORE,31.7,25.4,400,M,II,9.4,8/1/2021
Karungu Bay,2016-08-24T00:00:00Z,2016,0,52.384,34,1.612,43.2,INSHORE,11.6,9.4,25,NA,I,4,8/1/2021
Karungu Bay,2016-08-24T00:00:00Z,2016,0,52.384,34,1.612,43.2,INSHORE,24.8,20,200,NA,I,8,8/1/2021
Karungu Bay,2016-08-24T00:00:00Z,2016,0,52.384,34,1.612,43.2,INSHORE,15.3,12.4,50,NA,I,5,8/1/2021
Karungu Bay,2016-08-24T00:00:00Z,2016,0,52.384,34,1.612,43.2,INSHORE,33.8,27.5,420,M,II,10.3,8/1/2021
Karungu Bay,2016-08-24T00:00:00Z,2016,0,52.384,34,1.612,43.2,INSHORE,32.5,26.6,370,F,II,9.6,8/1/2021
Karungu Bay,2016-08-24T00:00:00Z,2016,0,52.384,34,1.612,43.2,INSHORE,24,19.3,198,F,II,7.3,8/1/2021
Karungu Bay,2016-08-24T00:00:00Z,2016,0,52.384,34,1.612,43.2,INSHORE,34.2,27.5,510,F,II,10.5,8/1/2021
Karungu Bay,2016-08-24T00:00:00Z,2016,0,52.384,34,1.612,43.2,INSHORE,20,16.1,110,NA,I,6.1,8/1/2021
Karungu Bay,2016-08-24T00:00:00Z,2016,0,52.384,34,1.612,43.2,INSHORE,22.5,18.4,160,M,II,8,8/1/2021
Karungu Bay,2016-08-24T00:00:00Z,2016,0,52.384,34,1.612,43.2,INSHORE,19.4,15.7,110,NA,I,6,8/1/2021
Karungu Bay,2016-08-24T00:00:00Z,2016,0,52.384,34,1.612,43.2,INSHORE,12.2,10,25,NA,I,4,8/1/2021
Karungu Bay,2016-08-24T00:00:00Z,2016,0,52.384,34,1.612,43.2,INSHORE,17.5,14.2,60,NA,I,5,8/1/2021
Bujako Bay,2016-08-26T00:00:00Z,2016,0,9.474,33,1.302,11.56,INSHORE,20,16.1,90,NA,I,NA,8/1/2021
Bujako Bay,2016-08-26T00:00:00Z,2016,0,9.474,33,1.302,11.56,INSHORE,27.1,21.7,200,F,II,NA,8/1/2021
Bujako Bay,2016-08-26T00:00:00Z,2016,0,9.474,33,1.302,11.56,INSHORE,55.2,45.4,2000,M,III,18,8/1/2021
Bujako Bay,2016-08-26T00:00:00Z,2016,0,9.474,33,1.302,11.56,INSHORE,17.1,13.8,55,NA,I,NA,8/1/2021
Bujako Bay,2016-08-26T00:00:00Z,2016,0,9.474,33,1.302,11.56,INSHORE,23.5,19,150,F,II,NA,8/1/2021
Bujako Bay,2016-08-26T00:00:00Z,2016,0,9.474,33,1.302,11.56,INSHORE,19.3,15.7,75,NA,I,NA,8/1/2021
Bujako Bay,2016-08-26T00:00:00Z,2016,0,9.474,33,1.302,11.56,INSHORE,23.6,18.3,115,NA,I,NA,8/1/2021
Bujako Bay,2016-08-26T00:00:00Z,2016,0,9.474,33,1.302,11.56,INSHORE,22.4,18.2,125,M,II,NA,8/1/2021
Bujako Bay,2016-08-26T00:00:00Z,2016,0,9.474,33,1.302,11.56,INSHORE,24.7,19.9,170,M,II,NA,8/1/2021
Bujako Bay,2016-08-26T00:00:00Z,2016,0,9.474,33,1.302,11.56,INSHORE,21.5,17.4,105,NA,I,NA,8/1/2021
Bujako Bay,2016-08-26T00:00:00Z,2016,0,9.474,33,1.302,11.56,INSHORE,24,19.7,135,NA,I,NA,8/1/2021
Bujako Bay,2016-08-26T00:00:00Z,2016,0,9.474,33,1.302,11.56,INSHORE,38,31.2,670,F,II,NA,8/1/2021
Bujako Bay,2016-08-26T00:00:00Z,2016,0,9.474,33,1.302,11.56,INSHORE,25.2,20.5,175,F,II,NA,8/1/2021
Bujako Bay,2016-08-26T00:00:00Z,2016,0,9.474,33,1.302,11.56,INSHORE,25.8,20.7,195,NA,I,NA,8/1/2021
Bujako Bay,2016-08-26T00:00:00Z,2016,0,9.474,33,1.302,11.56,INSHORE,20.5,16.6,100,NA,I,NA,8/1/2021
Bujako Bay,2016-08-26T00:00:00Z,2016,0,9.474,33,1.302,11.56,INSHORE,16.2,13,50,NA,I,NA,8/1/2021
Bujako Bay,2016-08-26T00:00:00Z,2016,0,9.474,33,1.302,11.56,INSHORE,19.1,15.5,90,NA,I,NA,8/1/2021
Bujako Bay,2016-08-26T00:00:00Z,2016,0,9.474,33,1.302,11.56,INSHORE,27,22.2,205,M,II,NA,8/1/2021
Bujako Bay,2016-08-26T00:00:00Z,2016,0,9.474,33,1.302,11.56,INSHORE,30,24.6,295,M,II,NA,8/1/2021
Bujako Bay,2016-08-26T00:00:00Z,2016,0,9.474,33,1.302,11.56,INSHORE,29.5,24,250,F,II,NA,8/1/2021
Bujako Bay,2016-08-26T00:00:00Z,2016,0,9.474,33,1.302,11.56,INSHORE,24.4,20,150,NA,I,NA,8/1/2021
Bujako Bay,2016-08-26T00:00:00Z,2016,0,9.474,33,1.302,11.56,INSHORE,26,20.8,190,F,II,NA,8/1/2021
Bujako Bay,2016-08-26T00:00:00Z,2016,0,9.474,33,1.302,11.56,INSHORE,25.1,20.5,175,NA,I,NA,8/1/2021
Bujako Bay,2016-08-26T00:00:00Z,2016,0,9.474,33,1.302,11.56,INSHORE,18.1,14.6,65,NA,I,NA,8/1/2021
Bujako Bay,2016-08-26T00:00:00Z,2016,0,9.474,33,1.302,11.56,INSHORE,16.7,13.5,52,NA,I,NA,8/1/2021
Bujako Bay,2016-08-26T00:00:00Z,2016,0,9.474,33,1.302,11.56,INSHORE,21,16.9,100,NA,I,NA,8/1/2021
Bujako Bay,2016-08-26T00:00:00Z,2016,0,9.474,33,1.302,11.56,INSHORE,16.2,13,50,NA,I,NA,8/1/2021
Bujako Bay,2016-08-26T00:00:00Z,2016,0,9.474,33,1.302,11.56,INSHORE,17.9,14.5,65,NA,I,NA,8/1/2021
Bujako Bay,2016-08-26T00:00:00Z,2016,0,9.474,33,1.302,11.56,INSHORE,12.7,10.3,25,NA,I,NA,8/1/2021
Bujako Bay,2016-08-26T00:00:00Z,2016,0,9.474,33,1.302,11.56,INSHORE,16,12.5,48,NA,I,NA,8/1/2021
Bujako Bay,2016-08-26T00:00:00Z,2016,0,9.474,33,1.302,11.56,INSHORE,16.5,13.6,55,NA,I,NA,8/1/2021
Bujako Bay,2016-08-26T00:00:00Z,2016,0,9.474,33,1.302,11.56,INSHORE,20.5,16.3,100,NA,I,NA,8/1/2021
Bujako Bay,2016-08-26T00:00:00Z,2016,0,9.474,33,1.302,11.56,INSHORE,15.4,13.3,45,NA,I,NA,8/1/2021
Bujako Bay,2016-08-26T00:00:00Z,2016,0,9.474,33,1.302,11.56,INSHORE,18.7,15,75,NA,I,NA,8/1/2021
Siguru Island,2016-08-30T00:00:00Z,2016,0,9.452,33,42.034,17.65,INSHORE,47,37.8,1120,F,III,15,8/1/2021
Siguru Island,2016-08-30T00:00:00Z,2016,0,9.452,33,42.034,17.65,INSHORE,17.3,13.9,50,NA,I,5.6,8/1/2021
Siguru Island,2016-08-30T00:00:00Z,2016,0,9.452,33,42.034,17.65,INSHORE,25.4,20.2,200,F,II,7.5,8/1/2021
Siguru Island,2016-08-30T00:00:00Z,2016,0,9.452,33,42.034,17.65,INSHORE,41.1,33.5,690,F,II,12.8,8/1/2021
Siguru Island,2016-08-30T00:00:00Z,2016,0,9.452,33,42.034,17.65,INSHORE,32.1,26.6,340,F,II,10,8/1/2021
Siguru Island,2016-08-30T00:00:00Z,2016,0,9.452,33,42.034,17.65,INSHORE,22.8,18.4,130,F,II,7,8/1/2021
Siguru Island,2016-08-30T00:00:00Z,2016,0,9.452,33,42.034,17.65,INSHORE,41.4,34,760,M,III,13,8/1/2021
Siguru Island,2016-08-30T00:00:00Z,2016,0,9.452,33,42.034,17.65,INSHORE,17.6,14.2,65,NA,I,6.2,8/1/2021
Siguru Island,2016-08-30T00:00:00Z,2016,0,9.452,33,42.034,17.65,INSHORE,9.5,7.6,15,NA,I,3,8/1/2021
Siguru Island,2016-08-30T00:00:00Z,2016,0,9.452,33,42.034,17.65,INSHORE,12,9.4,45,NA,I,4,8/1/2021
Siguru Island,2016-08-30T00:00:00Z,2016,0,9.452,33,42.034,17.65,INSHORE,15.2,12,60,NA,I,4.6,8/1/2021
Siguru Island,2016-08-30T00:00:00Z,2016,0,9.452,33,42.034,17.65,INSHORE,20.5,16.4,100,NA,I,6.2,8/1/2021
Siguru Island,2016-08-30T00:00:00Z,2016,0,9.452,33,42.034,17.65,INSHORE,13.3,10.6,30,NA,I,4.5,8/1/2021
Siguru Island,2016-08-30T00:00:00Z,2016,0,9.452,33,42.034,17.65,INSHORE,47,38.4,1150,M,III,14,8/1/2021
Siguru Island,2016-08-30T00:00:00Z,2016,0,9.452,33,42.034,17.65,INSHORE,9.6,7.9,10,NA,I,3,8/1/2021
Siguru Island,2016-08-30T00:00:00Z,2016,0,9.452,33,42.034,17.65,INSHORE,17.3,13.4,60,NA,I,5,8/1/2021
Siguru Island,2016-08-30T00:00:00Z,2016,0,9.452,33,42.034,17.65,INSHORE,36.5,29.7,500,F,II,10.7,8/1/2021
Siguru Island,2016-08-30T00:00:00Z,2016,0,9.452,33,42.034,17.65,INSHORE,28.5,22.8,260,F,II,10,8/1/2021
Siguru Island,2016-08-30T00:00:00Z,2016,0,9.452,33,42.034,17.65,INSHORE,20.5,16.3,80,NA,I,7,8/1/2021
Siguru Island,2016-08-30T00:00:00Z,2016,0,9.452,33,42.034,17.65,INSHORE,39,31.6,620,F,II,11.8,8/1/2021
Siguru Island,2016-08-30T00:00:00Z,2016,0,9.452,33,42.034,17.65,INSHORE,52.9,43.4,1740,F,III,17,8/1/2021
Siguru Island,2016-08-30T00:00:00Z,2016,0,9.452,33,42.034,17.65,INSHORE,31.2,25.8,340,M,II,9.6,8/1/2021
Siguru Island,2016-08-30T00:00:00Z,2016,0,9.452,33,42.034,17.65,INSHORE,46.5,38,1000,F,III,13.7,8/1/2021
Siguru Island,2016-08-30T00:00:00Z,2016,0,9.452,33,42.034,17.65,INSHORE,39.4,32,700,F,II,12,8/1/2021
Siguru Island,2016-08-30T00:00:00Z,2016,0,9.452,33,42.034,17.65,INSHORE,27.5,22.2,250,F,II,8.3,8/1/2021
Siguru Island,2016-08-30T00:00:00Z,2016,0,9.452,33,42.034,17.65,INSHORE,23.7,18.8,170,F,II,7.7,8/1/2021
Siguru Island,2016-08-30T00:00:00Z,2016,0,9.452,33,42.034,17.65,INSHORE,32,26.8,400,F,II,10,8/1/2021
Siguru Island,2016-08-30T00:00:00Z,2016,0,9.452,33,42.034,17.65,INSHORE,36.2,29.5,520,F,II,11.5,8/1/2021
Siguru Island,2016-08-30T00:00:00Z,2016,0,9.452,33,42.034,17.65,INSHORE,29,23.6,250,F,II,9,8/1/2021
Siguru Island,2016-08-30T00:00:00Z,2016,0,9.452,33,42.034,17.65,INSHORE,18.4,15,75,NA,I,6,8/1/2021
Siguru Island,2016-08-30T00:00:00Z,2016,0,9.452,33,42.034,17.65,INSHORE,38.6,31.6,640,F,II,12,8/1/2021
Siguru Island,2016-08-30T00:00:00Z,2016,0,9.452,33,42.034,17.65,INSHORE,26.8,22,200,F,II,9.6,8/1/2021
Siguru Island,2016-08-30T00:00:00Z,2016,0,9.452,33,42.034,17.65,INSHORE,37.9,30.8,550,F,II,11.5,8/1/2021
Siguru Island,2016-08-30T00:00:00Z,2016,0,9.452,33,42.034,17.65,INSHORE,33.4,27,410,F,II,10.8,8/1/2021
Sumba Island,2016-08-31T00:00:00Z,2016,0,3.231,33,54.385,17.25,INSHORE,41.1,33.2,700,F,II,12,8/1/2021
Sumba Island,2016-08-31T00:00:00Z,2016,0,3.231,33,54.385,17.25,INSHORE,38.5,31.4,580,F,II,11.6,8/1/2021
Sumba Island,2016-08-31T00:00:00Z,2016,0,3.231,33,54.385,17.25,INSHORE,89.2,73.2,9000,F,IV,NA,8/1/2021
Sumba Island,2016-08-31T00:00:00Z,2016,0,3.231,33,54.385,17.25,INSHORE,46.5,38,1100,F,III,14.6,8/1/2021
Sumba Island,2016-08-31T00:00:00Z,2016,0,3.231,33,54.385,17.25,INSHORE,51,41.5,1490,F,III,14,8/1/2021
Sumba Island,2016-08-31T00:00:00Z,2016,0,3.231,33,54.385,17.25,INSHORE,49.5,41,1350,F,III,16,8/1/2021
Sumba Island,2016-08-31T00:00:00Z,2016,0,3.231,33,54.385,17.25,INSHORE,60,49.8,2200,F,III,18.2,8/1/2021
Sumba Island,2016-08-31T00:00:00Z,2016,0,3.231,33,54.385,17.25,INSHORE,93.8,80,8500,F,IV,NA,8/1/2021
Sumba Island,2016-08-31T00:00:00Z,2016,0,3.231,33,54.385,17.25,INSHORE,40,32.2,700,F,II,12,8/1/2021
Sumba Island,2016-08-31T00:00:00Z,2016,0,3.231,33,54.385,17.25,INSHORE,37.1,29.9,530,F,III,11.2,8/1/2021
Sumba Island,2016-08-31T00:00:00Z,2016,0,3.231,33,54.385,17.25,INSHORE,65.4,53.7,3240,F,III,NA,8/1/2021
Sumba Island,2016-08-31T00:00:00Z,2016,0,3.231,33,54.385,17.25,INSHORE,38,30.8,600,M,II,11,8/1/2021
Sumba Island,2016-08-31T00:00:00Z,2016,0,3.231,33,54.385,17.25,INSHORE,48,39.5,1260,F,III,14.5,8/1/2021
Sumba Island,2016-08-31T00:00:00Z,2016,0,3.231,33,54.385,17.25,INSHORE,38,30.8,500,F,II,11.5,8/1/2021
